race_ids,race_urls,race_date
202506010212,https://race.netkeiba.com/race/result.html?race_id=202506010212&rf=race_submenu,20250106
202507010201,https://race.netkeiba.com/race/result.html?race_id=202507010201&rf=race_submenu,20250106
202507010202,https://race.netkeiba.com/race/result.html?race_id=202507010202&rf=race_submenu,20250106
202507010203,https://race.netkeiba.com/race/result.html?race_id=202507010203&rf=race_submenu,20250106
202507010204,https://race.netkeiba.com/race/result.html?race_id=202507010204&rf=race_submenu,20250106
202507010205,https://race.netkeiba.com/race/result.html?race_id=202507010205&rf=race_submenu,20250106
202507010206,https://race.netkeiba.com/race/result.html?race_id=202507010206&rf=race_submenu,20250106
202507010207,https://race.netkeiba.com/race/result.html?race_id=202507010207&rf=race_submenu,20250106
202507010208,https://race.netkeiba.com/race/result.html?race_id=202507010208&rf=race_submenu,20250106
202507010209,https://race.netkeiba.com/race/result.html?race_id=202507010209&rf=race_submenu,20250106
202507010210,https://race.netkeiba.com/race/result.html?race_id=202507010210&rf=race_submenu,20250106
202507010211,https://race.netkeiba.com/race/result.html?race_id=202507010211&rf=race_submenu,20250106
202507010212,https://race.netkeiba.com/race/result.html?race_id=202507010212&rf=race_submenu,20250106
202506010301,https://race.netkeiba.com/race/result.html?race_id=202506010301&rf=race_submenu,20250111
202506010302,https://race.netkeiba.com/race/result.html?race_id=202506010302&rf=race_submenu,20250111
202506010303,https://race.netkeiba.com/race/result.html?race_id=202506010303&rf=race_submenu,20250111
202506010304,https://race.netkeiba.com/race/result.html?race_id=202506010304&rf=race_submenu,20250111
202506010305,https://race.netkeiba.com/race/result.html?race_id=202506010305&rf=race_submenu,20250111
202506010306,https://race.netkeiba.com/race/result.html?race_id=202506010306&rf=race_submenu,20250111
202506010307,https://race.netkeiba.com/race/result.html?race_id=202506010307&rf=race_submenu,20250111
202506010308,https://race.netkeiba.com/race/result.html?race_id=202506010308&rf=race_submenu,20250111
202506010309,https://race.netkeiba.com/race/result.html?race_id=202506010309&rf=race_submenu,20250111
202506010310,https://race.netkeiba.com/race/result.html?race_id=202506010310&rf=race_submenu,20250111
202506010311,https://race.netkeiba.com/race/result.html?race_id=202506010311&rf=race_submenu,20250111
202506010312,https://race.netkeiba.com/race/result.html?race_id=202506010312&rf=race_submenu,20250111
202507010301,https://race.netkeiba.com/race/result.html?race_id=202507010301&rf=race_submenu,20250111
202507010302,https://race.netkeiba.com/race/result.html?race_id=202507010302&rf=race_submenu,20250111
202507010303,https://race.netkeiba.com/race/result.html?race_id=202507010303&rf=race_submenu,20250111
202507010304,https://race.netkeiba.com/race/result.html?race_id=202507010304&rf=race_submenu,20250111
202507010305,https://race.netkeiba.com/race/result.html?race_id=202507010305&rf=race_submenu,20250111
202507010306,https://race.netkeiba.com/race/result.html?race_id=202507010306&rf=race_submenu,20250111
202507010307,https://race.netkeiba.com/race/result.html?race_id=202507010307&rf=race_submenu,20250111
202507010308,https://race.netkeiba.com/race/result.html?race_id=202507010308&rf=race_submenu,20250111
202507010309,https://race.netkeiba.com/race/result.html?race_id=202507010309&rf=race_submenu,20250111
202507010310,https://race.netkeiba.com/race/result.html?race_id=202507010310&rf=race_submenu,20250111
202507010311,https://race.netkeiba.com/race/result.html?race_id=202507010311&rf=race_submenu,20250111
202507010312,https://race.netkeiba.com/race/result.html?race_id=202507010312&rf=race_submenu,20250111
202506010401,https://race.netkeiba.com/race/result.html?race_id=202506010401&rf=race_submenu,20250112
202506010402,https://race.netkeiba.com/race/result.html?race_id=202506010402&rf=race_submenu,20250112
202506010403,https://race.netkeiba.com/race/result.html?race_id=202506010403&rf=race_submenu,20250112
202506010404,https://race.netkeiba.com/race/result.html?race_id=202506010404&rf=race_submenu,20250112
202506010405,https://race.netkeiba.com/race/result.html?race_id=202506010405&rf=race_submenu,20250112
202506010406,https://race.netkeiba.com/race/result.html?race_id=202506010406&rf=race_submenu,20250112
202506010407,https://race.netkeiba.com/race/result.html?race_id=202506010407&rf=race_submenu,20250112
202506010408,https://race.netkeiba.com/race/result.html?race_id=202506010408&rf=race_submenu,20250112
202506010409,https://race.netkeiba.com/race/result.html?race_id=202506010409&rf=race_submenu,20250112
202506010410,https://race.netkeiba.com/race/result.html?race_id=202506010410&rf=race_submenu,20250112
202506010411,https://race.netkeiba.com/race/result.html?race_id=202506010411&rf=race_submenu,20250112
202506010412,https://race.netkeiba.com/race/result.html?race_id=202506010412&rf=race_submenu,20250112
202507010401,https://race.netkeiba.com/race/result.html?race_id=202507010401&rf=race_submenu,20250112
202507010402,https://race.netkeiba.com/race/result.html?race_id=202507010402&rf=race_submenu,20250112
202507010403,https://race.netkeiba.com/race/result.html?race_id=202507010403&rf=race_submenu,20250112
202507010404,https://race.netkeiba.com/race/result.html?race_id=202507010404&rf=race_submenu,20250112
202507010405,https://race.netkeiba.com/race/result.html?race_id=202507010405&rf=race_submenu,20250112
202507010406,https://race.netkeiba.com/race/result.html?race_id=202507010406&rf=race_submenu,20250112
202507010407,https://race.netkeiba.com/race/result.html?race_id=202507010407&rf=race_submenu,20250112
202507010408,https://race.netkeiba.com/race/result.html?race_id=202507010408&rf=race_submenu,20250112
202507010409,https://race.netkeiba.com/race/result.html?race_id=202507010409&rf=race_submenu,20250112
202507010410,https://race.netkeiba.com/race/result.html?race_id=202507010410&rf=race_submenu,20250112
202507010411,https://race.netkeiba.com/race/result.html?race_id=202507010411&rf=race_submenu,20250112
202507010412,https://race.netkeiba.com/race/result.html?race_id=202507010412&rf=race_submenu,20250112
202506010501,https://race.netkeiba.com/race/result.html?race_id=202506010501&rf=race_submenu,20250113
202506010502,https://race.netkeiba.com/race/result.html?race_id=202506010502&rf=race_submenu,20250113
202506010503,https://race.netkeiba.com/race/result.html?race_id=202506010503&rf=race_submenu,20250113
202506010504,https://race.netkeiba.com/race/result.html?race_id=202506010504&rf=race_submenu,20250113
202506010505,https://race.netkeiba.com/race/result.html?race_id=202506010505&rf=race_submenu,20250113
202506010506,https://race.netkeiba.com/race/result.html?race_id=202506010506&rf=race_submenu,20250113
202506010507,https://race.netkeiba.com/race/result.html?race_id=202506010507&rf=race_submenu,20250113
202506010508,https://race.netkeiba.com/race/result.html?race_id=202506010508&rf=race_submenu,20250113
202506010509,https://race.netkeiba.com/race/result.html?race_id=202506010509&rf=race_submenu,20250113
202506010510,https://race.netkeiba.com/race/result.html?race_id=202506010510&rf=race_submenu,20250113
202506010511,https://race.netkeiba.com/race/result.html?race_id=202506010511&rf=race_submenu,20250113
202506010512,https://race.netkeiba.com/race/result.html?race_id=202506010512&rf=race_submenu,20250113
202507010501,https://race.netkeiba.com/race/result.html?race_id=202507010501&rf=race_submenu,20250113
202507010502,https://race.netkeiba.com/race/result.html?race_id=202507010502&rf=race_submenu,20250113
202507010503,https://race.netkeiba.com/race/result.html?race_id=202507010503&rf=race_submenu,20250113
202507010504,https://race.netkeiba.com/race/result.html?race_id=202507010504&rf=race_submenu,20250113
202507010505,https://race.netkeiba.com/race/result.html?race_id=202507010505&rf=race_submenu,20250113
202507010506,https://race.netkeiba.com/race/result.html?race_id=202507010506&rf=race_submenu,20250113
202507010507,https://race.netkeiba.com/race/result.html?race_id=202507010507&rf=race_submenu,20250113
202507010508,https://race.netkeiba.com/race/result.html?race_id=202507010508&rf=race_submenu,20250113
202507010509,https://race.netkeiba.com/race/result.html?race_id=202507010509&rf=race_submenu,20250113
202507010510,https://race.netkeiba.com/race/result.html?race_id=202507010510&rf=race_submenu,20250113
202507010511,https://race.netkeiba.com/race/result.html?race_id=202507010511&rf=race_submenu,20250113
202507010512,https://race.netkeiba.com/race/result.html?race_id=202507010512&rf=race_submenu,20250113
202506010601,https://race.netkeiba.com/race/result.html?race_id=202506010601&rf=race_submenu,20250118
202506010602,https://race.netkeiba.com/race/result.html?race_id=202506010602&rf=race_submenu,20250118
202506010603,https://race.netkeiba.com/race/result.html?race_id=202506010603&rf=race_submenu,20250118
202506010604,https://race.netkeiba.com/race/result.html?race_id=202506010604&rf=race_submenu,20250118
202506010605,https://race.netkeiba.com/race/result.html?race_id=202506010605&rf=race_submenu,20250118
202506010606,https://race.netkeiba.com/race/result.html?race_id=202506010606&rf=race_submenu,20250118
202506010607,https://race.netkeiba.com/race/result.html?race_id=202506010607&rf=race_submenu,20250118
202506010608,https://race.netkeiba.com/race/result.html?race_id=202506010608&rf=race_submenu,20250118
202506010609,https://race.netkeiba.com/race/result.html?race_id=202506010609&rf=race_submenu,20250118
202506010610,https://race.netkeiba.com/race/result.html?race_id=202506010610&rf=race_submenu,20250118
202506010611,https://race.netkeiba.com/race/result.html?race_id=202506010611&rf=race_submenu,20250118
202506010612,https://race.netkeiba.com/race/result.html?race_id=202506010612&rf=race_submenu,20250118
202507010601,https://race.netkeiba.com/race/result.html?race_id=202507010601&rf=race_submenu,20250118
202507010602,https://race.netkeiba.com/race/result.html?race_id=202507010602&rf=race_submenu,20250118
202507010603,https://race.netkeiba.com/race/result.html?race_id=202507010603&rf=race_submenu,20250118
202507010604,https://race.netkeiba.com/race/result.html?race_id=202507010604&rf=race_submenu,20250118
202507010605,https://race.netkeiba.com/race/result.html?race_id=202507010605&rf=race_submenu,20250118
202507010606,https://race.netkeiba.com/race/result.html?race_id=202507010606&rf=race_submenu,20250118
202507010607,https://race.netkeiba.com/race/result.html?race_id=202507010607&rf=race_submenu,20250118
202507010608,https://race.netkeiba.com/race/result.html?race_id=202507010608&rf=race_submenu,20250118
202507010609,https://race.netkeiba.com/race/result.html?race_id=202507010609&rf=race_submenu,20250118
202507010610,https://race.netkeiba.com/race/result.html?race_id=202507010610&rf=race_submenu,20250118
202507010611,https://race.netkeiba.com/race/result.html?race_id=202507010611&rf=race_submenu,20250118
202507010612,https://race.netkeiba.com/race/result.html?race_id=202507010612&rf=race_submenu,20250118
202506010701,https://race.netkeiba.com/race/result.html?race_id=202506010701&rf=race_submenu,20250119
202506010702,https://race.netkeiba.com/race/result.html?race_id=202506010702&rf=race_submenu,20250119
202506010703,https://race.netkeiba.com/race/result.html?race_id=202506010703&rf=race_submenu,20250119
202506010704,https://race.netkeiba.com/race/result.html?race_id=202506010704&rf=race_submenu,20250119
202506010705,https://race.netkeiba.com/race/result.html?race_id=202506010705&rf=race_submenu,20250119
202506010706,https://race.netkeiba.com/race/result.html?race_id=202506010706&rf=race_submenu,20250119
202506010707,https://race.netkeiba.com/race/result.html?race_id=202506010707&rf=race_submenu,20250119
202506010708,https://race.netkeiba.com/race/result.html?race_id=202506010708&rf=race_submenu,20250119
202506010709,https://race.netkeiba.com/race/result.html?race_id=202506010709&rf=race_submenu,20250119
202506010710,https://race.netkeiba.com/race/result.html?race_id=202506010710&rf=race_submenu,20250119
202506010711,https://race.netkeiba.com/race/result.html?race_id=202506010711&rf=race_submenu,20250119
202506010712,https://race.netkeiba.com/race/result.html?race_id=202506010712&rf=race_submenu,20250119
202507010701,https://race.netkeiba.com/race/result.html?race_id=202507010701&rf=race_submenu,20250119
202507010702,https://race.netkeiba.com/race/result.html?race_id=202507010702&rf=race_submenu,20250119
202507010703,https://race.netkeiba.com/race/result.html?race_id=202507010703&rf=race_submenu,20250119
202507010704,https://race.netkeiba.com/race/result.html?race_id=202507010704&rf=race_submenu,20250119
202507010705,https://race.netkeiba.com/race/result.html?race_id=202507010705&rf=race_submenu,20250119
202507010706,https://race.netkeiba.com/race/result.html?race_id=202507010706&rf=race_submenu,20250119
202507010707,https://race.netkeiba.com/race/result.html?race_id=202507010707&rf=race_submenu,20250119
202507010708,https://race.netkeiba.com/race/result.html?race_id=202507010708&rf=race_submenu,20250119
202507010709,https://race.netkeiba.com/race/result.html?race_id=202507010709&rf=race_submenu,20250119
202507010710,https://race.netkeiba.com/race/result.html?race_id=202507010710&rf=race_submenu,20250119
202507010711,https://race.netkeiba.com/race/result.html?race_id=202507010711&rf=race_submenu,20250119
202507010712,https://race.netkeiba.com/race/result.html?race_id=202507010712&rf=race_submenu,20250119
202506010809,https://race.netkeiba.com/race/result.html?race_id=202506010809&rf=race_submenu,20250125
202506010810,https://race.netkeiba.com/race/result.html?race_id=202506010810&rf=race_submenu,20250125
202506010811,https://race.netkeiba.com/race/result.html?race_id=202506010811&rf=race_submenu,20250125
202507010809,https://race.netkeiba.com/race/result.html?race_id=202507010809&rf=race_submenu,20250125
202507010810,https://race.netkeiba.com/race/result.html?race_id=202507010810&rf=race_submenu,20250125
202507010811,https://race.netkeiba.com/race/result.html?race_id=202507010811&rf=race_submenu,20250125
202510010109,https://race.netkeiba.com/race/result.html?race_id=202510010109&rf=race_submenu,20250125
202510010110,https://race.netkeiba.com/race/result.html?race_id=202510010110&rf=race_submenu,20250125
202510010111,https://race.netkeiba.com/race/result.html?race_id=202510010111&rf=race_submenu,20250125
202506010909,https://race.netkeiba.com/race/result.html?race_id=202506010909&rf=race_submenu,20250126
202506010910,https://race.netkeiba.com/race/result.html?race_id=202506010910&rf=race_submenu,20250126
202506010911,https://race.netkeiba.com/race/result.html?race_id=202506010911&rf=race_submenu,20250126
202507010909,https://race.netkeiba.com/race/result.html?race_id=202507010909&rf=race_submenu,20250126
202507010910,https://race.netkeiba.com/race/result.html?race_id=202507010910&rf=race_submenu,20250126
202507010911,https://race.netkeiba.com/race/result.html?race_id=202507010911&rf=race_submenu,20250126
202510010209,https://race.netkeiba.com/race/result.html?race_id=202510010209&rf=race_submenu,20250126
202510010210,https://race.netkeiba.com/race/result.html?race_id=202510010210&rf=race_submenu,20250126
202510010211,https://race.netkeiba.com/race/result.html?race_id=202510010211&rf=race_submenu,20250126
